date,delay,distance,origin,destination
01041955,1,421,ATL,STL
01042027,18,690,ATL,SYR
01041445,3,662,ATL,LGA
01041010,1,648,ATL,EWR
01042151,15,579,ATL,PHL
01042140,75,648,ATL,EWR
01041615,14,197,ATL,CLT
01041540,19,1379,ATL,PHX
01041050,7,3912,ATL,HNL
01041959,51,262,ATL,MOB
01041944,39,447,ATL,RSW
01042130,48,1859,ATL,SFO
01042150,16,351,ATL,MCO
01041015,-3,1165,ATL,HDN
01041502,55,1042,ATL,DEN
01041845,2,662,ATL,LGA
01041710,71,1888,ATL,PDX
01041855,-2,788,ATL,MSP
01042140,24,822,ATL,BOS
01041945,19,662,ATL,LGA
01041630,12,1344,ATL,SJU
01041212,81,1389,ATL,STT
01041615,6,353,ATL,TPA
01041855,-1,760,ATL,SAT
01041755,-1,822,ATL,BOS
01042045,7,662,ATL,LGA
01042146,17,225,ATL,CHS
01042200,4,447,ATL,RSW
01041650,29,473,ATL,PBI
01041906,19,386,ATL,SRQ
01041355,23,351,ATL,MCO
01042140,-2,747,ATL,BDL
01042025,6,892,ATL,PWM
01040830,-4,447,ATL,RSW
01042155,0,234,ATL,JAX
01041603,-1,386,ATL,SRQ
01041620,-1,309,ATL,RDU
01041900,25,827,ATL,MHT
01042040,28,473,ATL,PBI
01041351,39,561,ATL,EYW
01042202,23,309,ATL,RDU
01042035,33,714,ATL,OMA
01041201,-4,318,ATL,DAB
01041745,47,662,ATL,LGA
01041915,78,822,ATL,BOS
01040810,9,1382,ATL,SLC
01041745,-2,788,ATL,MSP
01042027,28,651,ATL,ROC
01041454,1,785,ATL,PVD
01040725,-4,449,ATL,ORF
01041734,9,1379,ATL,PHX
01041106,11,1859,ATL,SFO
01041708,62,1518,ATL,LAS
01041400,-1,1382,ATL,SLC
01041942,-2,418,ATL,RIC
01042153,25,324,ATL,CVG
01040939,0,375,ATL,IND
01042040,-2,310,ATL,ROA
01041343,3,225,ATL,CHS
01042200,49,279,ATL,SDF
01040831,-4,473,ATL,PBI
01041354,14,447,ATL,RSW
01042259,31,369,ATL,MSY
01041328,-3,605,ATL,HOU
01040725,2,324,ATL,CVG
01041251,19,619,ATL,BUF
01041421,16,376,ATL,DAY
01041645,5,516,ATL,DTW
01040939,-3,464,ATL,IAD
01041455,-1,619,ATL,BUF
01041006,21,309,ATL,RDU
01041436,4,418,ATL,RIC
01041500,52,421,ATL,STL
01041000,4,822,ATL,BOS
01042201,-2,266,ATL,GSO
01041918,15,279,ATL,SDF
01041932,36,236,ATL,PNS
01042150,17,473,ATL,PBI
01041050,16,788,ATL,MSP
01041736,44,236,ATL,PNS
01042040,18,605,ATL,HOU
01041735,11,1667,ATL,SNA
01042035,15,1691,ATL,LAX
01040950,-4,234,ATL,JAX
01042032,36,661,ATL,OKC
01041827,-3,375,ATL,IND
01041343,7,186,ATL,SAV
01041855,-2,516,ATL,DTW
01041347,104,236,ATL,PNS
01040810,-2,602,ATL,MCI
01042055,2,234,ATL,JAX
01041622,10,369,ATL,MSY
01041218,59,1042,ATL,DEN
01041510,177,288,ATL,MEM
01041855,0,473,ATL,PBI
01042145,35,662,ATL,LGA
01041925,23,1667,ATL,SNA
01042139,66,516,ATL,DTW
01041458,1,369,ATL,MSY
01041045,55,1382,ATL,SLC
01040905,20,457,ATL,PIT
01041432,-4,386,ATL,SRQ
01042145,21,117,ATL,BHM
01041810,10,369,ATL,MSY
01041552,31,418,ATL,RIC
01041859,10,706,ATL,AUS
01041650,-2,208,ATL,ECP
01041856,16,388,ATL,CMH
01040935,128,1042,ATL,DEN
01041614,0,1042,ATL,DEN
01041955,57,186,ATL,SAV
01041905,1,1382,ATL,SLC
01040726,1,418,ATL,RIC
01041100,1,236,ATL,PNS
01040944,6,1859,ATL,SFO
01040830,43,561,ATL,EYW
01040920,0,475,ATL,DCA
01040951,27,561,ATL,EYW
01041054,-3,473,ATL,PBI
01040939,18,225,ATL,CHS
01042050,-1,264,ATL,LEX
01041700,-2,351,ATL,MCO
01042205,82,393,ATL,LIT
01041719,20,131,ATL,HSV
01041910,14,513,ATL,MDW
01041544,-2,447,ATL,RSW
01041915,29,288,ATL,MEM
01042201,22,602,ATL,MCI
01040725,0,457,ATL,PIT
01041926,-1,1344,ATL,SJU
01041210,2,1344,ATL,SJU
01041904,173,328,ATL,ILM
01041514,4,822,ATL,BOS
01041105,32,1518,ATL,LAS
01041955,6,393,ATL,LIT
01041740,-2,660,ATL,JFK
01041132,-2,421,ATL,STL
01041350,-2,501,ATL,BWI
01042159,16,421,ATL,STL
01040850,-5,482,ATL,CLE
01042140,54,197,ATL,CLT
01041738,13,602,ATL,MCI
01041105,-1,447,ATL,RSW
01041959,80,1644,ATL,SAN
01042050,-1,351,ATL,MCO
01040825,-1,353,ATL,TPA
01041036,28,482,ATL,CLE
01040741,22,579,ATL,PHL
01040645,12,662,ATL,LGA
01041330,-2,599,ATL,IAH
01041914,56,353,ATL,TPA
01041205,20,1382,ATL,SLC
01042025,29,516,ATL,DTW
01042039,15,741,ATL,ALB
01041618,7,501,ATL,BWI
01041545,0,505,ATL,FLL
01041630,16,788,ATL,MSP
01041205,-1,375,ATL,IND
01040805,-4,1379,ATL,PHX
01041330,-1,1518,ATL,LAS
01040940,0,1691,ATL,LAX
01041121,-5,579,ATL,PHL
01040600,6,662,ATL,LGA
01041231,17,309,ATL,RDU
01041006,-1,421,ATL,STL
01042050,51,459,ATL,CAK
01040730,-4,353,ATL,TPA
01041955,4,369,ATL,MSY
01041834,0,1518,ATL,LAS
01040745,0,662,ATL,LGA
01041910,14,602,ATL,MCI
01041145,33,505,ATL,FLL
01041635,8,393,ATL,LIT
01042011,68,586,ATL,TUL
01042151,-1,457,ATL,PIT
01040735,-5,822,ATL,BOS
01040855,-1,351,ATL,MCO
01042145,37,1518,ATL,LAS
01041926,111,225,ATL,CHS
01041000,15,1140,ATL,EGE
01041952,10,1103,ATL,ABQ
01041537,41,449,ATL,ORF
01041445,6,505,ATL,FLL
01040853,10,505,ATL,FLL
01041830,-1,714,ATL,OMA
01042055,0,760,ATL,SAT
01042025,18,296,ATL,JAN
01040955,-1,1366,ATL,JAC
01041340,-4,516,ATL,DTW
01040825,0,760,ATL,SAT
01042145,-6,1042,ATL,DEN
01041509,16,234,ATL,JAX
01041040,23,1691,ATL,LAX
01041101,-1,1425,ATL,BZN
01042040,7,505,ATL,FLL
01041653,63,505,ATL,FLL
01040645,4,505,ATL,FLL
01041515,101,579,ATL,PHL
01041455,4,309,ATL,RDU
01041728,-4,527,ATL,ORD
01041945,8,351,ATL,MCO
01041346,-2,527,ATL,ORD
01041725,12,501,ATL,BWI
01042150,20,1896,ATL,SEA
01041944,10,1839,ATL,SJC
01040845,34,662,ATL,LGA
01041359,35,747,ATL,BDL
01040820,7,1644,ATL,SAN
01041458,50,388,ATL,CMH
01040944,-4,747,ATL,BDL
01041959,52,1518,ATL,LAS
01040944,7,447,ATL,RSW
01042259,9,186,ATL,BNA
01040955,9,636,ATL,DFW
01042149,18,636,ATL,DFW
01041355,11,505,ATL,FLL
01042250,22,505,ATL,FLL
01041410,15,482,ATL,CLE
01042205,-3,388,ATL,CMH
01041920,13,475,ATL,DCA
01042145,33,660,ATL,JFK
01041930,19,266,ATL,GSO
01041230,-3,1691,ATL,LAX
01042058,0,384,ATL,MLB
01040944,-3,1667,ATL,SNA
01041251,24,579,ATL,PHL
01041314,0,602,ATL,MCI
01041900,-2,449,ATL,ORF
01042039,18,560,ATL,FNT
01041106,10,1379,ATL,PHX
01041730,-2,309,ATL,RDU
01040820,7,475,ATL,DCA
01041556,19,318,ATL,DAB
01041100,62,1103,ATL,ABQ
01040945,10,662,ATL,LGA
01041751,-3,234,ATL,JAX
01041205,27,760,ATL,SAT
01041855,20,1339,ATL,TUS
01042040,71,353,ATL,TPA
01040810,0,661,ATL,OKC
01041112,0,309,ATL,RDU
01041614,4,636,ATL,DFW
01042154,26,527,ATL,ORD
01040732,-4,747,ATL,BDL
01040810,2,1042,ATL,DEN
01041340,0,1042,ATL,DEN
01041245,-5,505,ATL,FLL
01041045,59,505,ATL,FLL
01041915,-1,599,ATL,IAH
01041725,20,421,ATL,STL
01042145,219,1382,ATL,SLC
01042141,48,706,ATL,AUS
01041720,25,475,ATL,DCA
01041629,9,296,ATL,JAN
01041905,-4,186,ATL,BNA
01041855,17,351,ATL,MCO
01041214,-2,473,ATL,PBI
01041828,15,225,ATL,CHS
01041340,0,1691,ATL,LAX
01040915,5,384,ATL,MLB
01041002,2,706,ATL,AUS
01041455,0,517,ATL,MIA
01041125,57,393,ATL,LIT
01041855,-3,747,ATL,BDL
01040825,0,706,ATL,AUS
01041528,33,760,ATL,SAT
01041740,5,517,ATL,MIA
01041618,10,581,ATL,MKE
01041820,-4,475,ATL,DCA
01040955,-1,353,ATL,TPA
01041015,-1,579,ATL,PHL
01042201,29,375,ATL,IND
01041100,-3,822,ATL,BOS
01041346,-6,636,ATL,DFW
01042006,34,1379,ATL,PHX
01041055,73,1042,ATL,DEN
01042145,-4,501,ATL,BWI
01040725,-2,501,ATL,BWI
01041529,6,602,ATL,MCI
01040815,1,1859,ATL,SFO
01041937,0,1888,ATL,PDX
01041620,38,475,ATL,DCA
01041354,7,706,ATL,AUS
01041230,1,648,ATL,EWR
01040830,12,1888,ATL,PDX
01042155,2,517,ATL,MIA
01041344,28,517,ATL,MIA
01041745,13,324,ATL,CVG
01041350,-2,513,ATL,MDW
01041611,4,1644,ATL,SAN
01040825,-5,369,ATL,MSY
01041505,-1,560,ATL,FNT
01042142,-1,418,ATL,RIC
01041455,14,351,ATL,MCO
01041145,-3,662,ATL,LGA
01041915,-1,217,ATL,VPS
01042130,48,550,ATL,MLI
01041101,14,714,ATL,OMA
01042045,64,217,ATL,VPS
01041906,-2,679,ATL,ICT
01040725,0,527,ATL,ORD
01041134,-2,386,ATL,SRQ
01041915,1,501,ATL,BWI
01040840,-1,501,ATL,BWI
01040945,143,505,ATL,FLL
01041052,4,513,ATL,MDW
01040852,-1,459,ATL,CAK
01041510,4,741,ATL,ALB
01042040,-2,788,ATL,MSP
01041455,-4,581,ATL,MKE
01041345,12,648,ATL,EWR
01041345,75,1379,ATL,PHX
01041920,9,197,ATL,CLT
01042038,24,208,ATL,ECP
01041635,12,1691,ATL,LAX
01041624,0,279,ATL,SDF
01041253,-2,706,ATL,AUS
01040950,-2,351,ATL,MCO
01040843,44,517,ATL,MIA
01041038,36,602,ATL,MCI
01041915,16,131,ATL,HSV
01041357,27,421,ATL,STL
01041245,18,662,ATL,LGA
01041744,13,197,ATL,CLT
01041100,0,353,ATL,TPA
01041856,34,579,ATL,PHL
01042144,-3,449,ATL,ORF
01041125,-2,636,ATL,DFW
01041936,20,527,ATL,ORD
01041216,36,527,ATL,ORD
01042039,10,556,ATL,GRR
01041855,0,1029,ATL,COS
01040740,-2,351,ATL,MCO
01040835,-1,513,ATL,MDW
01040954,9,501,ATL,BWI
01040957,0,760,ATL,SAT
01041102,55,1114,ATL,ELP
01041420,45,475,ATL,DCA
01041206,4,449,ATL,ORF
01041630,-1,648,ATL,EWR
01042139,-3,236,ATL,PNS
01041105,-1,351,ATL,MCO
01041455,0,353,ATL,TPA
01041105,-2,517,ATL,MIA
01041920,27,194,ATL,TLH
01040830,26,527,ATL,ORD
01041455,14,279,ATL,SDF
01041225,-4,353,ATL,TPA
01042118,3,306,ATL,GPT
01041548,30,384,ATL,MLB
01040815,-4,1518,ATL,LAS
01041425,-3,449,ATL,ORF
01041506,-2,636,ATL,DFW
01041306,-1,384,ATL,MLB
01041659,60,1103,ATL,ABQ
01040927,18,785,ATL,PVD
01040745,-1,505,ATL,FLL
01041754,5,505,ATL,FLL
01041358,3,579,ATL,PHL
01041100,-3,369,ATL,MSY
01041942,-1,143,ATL,AVL
01041900,5,1691,ATL,LAX
01041625,5,1859,ATL,SFO
01041740,15,1042,ATL,DEN
01041155,-4,351,ATL,MCO
01041602,46,375,ATL,IND
01041228,78,822,ATL,BOS
01041856,5,482,ATL,CLE
01041904,12,1114,ATL,ELP
01041352,-1,234,ATL,JAX
01040916,-3,386,ATL,SRQ
01041618,33,605,ATL,HOU
01042150,19,353,ATL,TPA
01042025,49,376,ATL,DAY
01040810,0,421,ATL,STL
01040853,16,636,ATL,DFW
01041454,1,208,ATL,ECP
01041225,27,501,ATL,BWI
01041935,1,505,ATL,FLL
01042001,64,1896,ATL,SEA
01041220,0,475,ATL,DCA
01041207,8,234,ATL,JAX
01042025,4,513,ATL,MDW
01041446,20,1859,ATL,SFO
01040910,72,660,ATL,JFK
01040737,-2,309,ATL,RDU
01042145,21,1691,ATL,LAX
01042155,16,1644,ATL,SAN
01041255,21,351,ATL,MCO
01041340,0,353,ATL,TPA
01041225,3,517,ATL,MIA
01041725,14,353,ATL,TPA
01040819,11,234,ATL,JAX
01041645,18,662,ATL,LGA
01040921,-3,318,ATL,DAB
01041745,117,579,ATL,PHL
01041242,0,208,ATL,ECP
01041206,22,418,ATL,RIC
01041243,7,660,ATL,JFK
01040730,-1,197,ATL,CLT
01041210,-1,279,ATL,SDF
01041830,38,1425,ATL,BZN
01042006,25,1651,ATL,ONT
01041416,-2,760,ATL,SAT
01041105,-6,1339,ATL,TUS
01040730,-2,636,ATL,DFW
01041051,0,581,ATL,MKE
01040815,0,376,ATL,DAY
01041644,60,447,ATL,RSW
01041506,-4,459,ATL,CAK
01041054,-4,296,ATL,JAN
01041901,40,1042,ATL,DEN
01042250,22,473,ATL,PBI
01041545,-4,662,ATL,LGA
01041625,21,234,ATL,JAX
01041059,-2,375,ATL,IND
01042252,0,186,ATL,SAV
01042251,2,351,ATL,MCO
01041631,13,706,ATL,AUS
01042255,4,353,ATL,TPA
01042250,16,234,ATL,JAX
01041100,29,1344,ATL,SJU
01041300,-1,186,ATL,BNA
01041205,18,447,ATL,RSW
01041120,-1,648,ATL,EWR
01041346,7,788,ATL,MSP
01040940,-1,1382,ATL,SLC
01041505,-1,473,ATL,PBI
01041625,0,288,ATL,MEM
01041340,0,288,ATL,MEM
01050735,-2,517,ATL,MIA
01052250,40,288,ATL,MEM
01051645,-1,1382,ATL,SLC
01051555,-1,351,ATL,MCO
01051614,-2,517,ATL,MIA
01051725,1,1691,ATL,LAX
01050855,6,822,ATL,BOS
01050830,19,1691,ATL,LAX
01051855,22,117,ATL,BHM
01051318,15,1896,ATL,SEA
01051050,-2,475,ATL,DCA
01051440,5,599,ATL,IAH
01050929,16,516,ATL,DTW
01051910,7,1859,ATL,SFO
01052205,55,788,ATL,MSP
01050944,35,447,ATL,RSW
01051101,1,714,ATL,OMA
01051311,-4,602,ATL,MCI
01051146,11,386,ATL,SRQ
01052026,37,619,ATL,BUF
01051520,204,236,ATL,PNS
01051145,55,505,ATL,FLL
01050730,-2,197,ATL,CLT
01050942,6,1818,ATL,SMF
01050815,1,1344,ATL,SJU
01052030,19,117,ATL,BHM
01051510,57,324,ATL,CVG
01051506,16,197,ATL,CLT
01050741,-3,788,ATL,MSP
01052215,74,132,ATL,TYS
01052100,110,186,ATL,BNA
01051232,54,457,ATL,PIT
01051000,22,517,ATL,MIA
01051515,8,1691,ATL,LAX
01052145,-1,475,ATL,DCA
01051045,7,1382,ATL,SLC
01050950,50,369,ATL,MSY
01051454,44,651,ATL,ROC
01051455,260,527,ATL,ORD
01051731,110,636,ATL,DFW
01052055,22,125,ATL,AGS
01051505,0,660,ATL,JFK
01051932,7,309,ATL,RDU
01051937,54,1888,ATL,PDX
01051918,42,648,ATL,EWR
01051729,98,747,ATL,BDL
01051708,4,1518,ATL,LAS
01051815,80,225,ATL,CHS
01052110,27,369,ATL,MSY
01050941,238,1344,ATL,SJU
01051240,7,324,ATL,CVG
01051012,15,1389,ATL,STT
01051215,1,516,ATL,DTW
01051556,21,318,ATL,DAB
01051340,43,306,ATL,GPT
01052145,168,186,ATL,SAV
01050820,1,475,ATL,DCA
01050856,14,648,ATL,EWR
01052042,48,318,ATL,DAB
01051200,11,788,ATL,MSP
01051500,13,459,ATL,CAK
01051345,0,662,ATL,LGA
01050725,3,516,ATL,DTW
01051602,10,661,ATL,OKC
01050938,16,473,ATL,PBI
01051520,26,475,ATL,DCA
01051035,19,619,ATL,BUF
01051755,0,351,ATL,MCO
01051505,114,560,ATL,FNT
01051947,67,234,ATL,JAX
01051949,36,1818,ATL,SMF
01052030,153,288,ATL,MEM
01051455,-4,788,ATL,MSP
01051055,48,516,ATL,DTW
01051531,3,457,ATL,PIT
01051340,7,288,ATL,MEM
01051612,140,513,ATL,MDW
01051516,0,561,ATL,EYW
01050810,-1,581,ATL,MKE
01051856,23,581,ATL,MKE
01051335,32,473,ATL,PBI
01052204,56,581,ATL,MKE
01052034,684,785,ATL,PVD
01051000,6,1888,ATL,PDX
01052147,13,386,ATL,SRQ
01051009,-4,1175,ATL,MTJ
01050901,-2,788,ATL,MSP
01051745,82,662,ATL,LGA
01052030,0,421,ATL,STL
01052027,0,690,ATL,SYR
01051445,159,662,ATL,LGA
01051010,-3,648,ATL,EWR
01051050,38,527,ATL,ORD
01052151,24,579,ATL,PHL
01050939,45,225,ATL,CHS
01052140,0,648,ATL,EWR
01051614,231,197,ATL,CLT
01051540,0,1379,ATL,PHX
01051050,15,3912,ATL,HNL
01051959,32,262,ATL,MOB
01051620,67,288,ATL,MEM
01051944,36,447,ATL,RSW
01052130,68,1859,ATL,SFO
01052150,187,351,ATL,MCO
01052030,-1,275,ATL,MYR
01051015,37,1165,ATL,HDN
01051502,3,1042,ATL,DEN
01051845,69,662,ATL,LGA
01051710,176,1888,ATL,PDX
01051855,4,788,ATL,MSP
01051012,6,418,ATL,RIC
01051500,19,516,ATL,DTW
01052140,71,822,ATL,BOS
01051354,-4,706,ATL,AUS
01050830,61,1888,ATL,PDX
01051603,-2,386,ATL,SRQ
01051630,28,1344,ATL,SJU
01051212,28,1389,ATL,STT
01051346,-2,788,ATL,MSP
01051120,-1,648,ATL,EWR
01052005,90,324,ATL,CVG
01051615,30,353,ATL,TPA
01051855,13,760,ATL,SAT
01051500,114,648,ATL,EWR
01051755,-2,822,ATL,BOS
01052045,0,662,ATL,LGA
01052146,161,225,ATL,CHS
01052200,20,447,ATL,RSW
01051650,39,473,ATL,PBI
01051906,11,386,ATL,SRQ
01051355,0,351,ATL,MCO
01051946,0,375,ATL,IND
01052140,28,747,ATL,BDL
01052025,0,892,ATL,PWM
01050830,-2,447,ATL,RSW
01051805,36,309,ATL,RDU
01052155,61,234,ATL,JAX
01051355,41,309,ATL,RDU
01052040,78,473,ATL,PBI
01051351,-1,561,ATL,EYW
01052202,59,309,ATL,RDU
01052035,22,714,ATL,OMA
01051201,-1,318,ATL,DAB
01051330,35,1518,ATL,LAS
01050944,52,197,ATL,CLT
01051915,65,822,ATL,BOS
01050810,-2,1382,ATL,SLC
01051745,98,788,ATL,MSP
01052027,0,651,ATL,ROC
01051454,125,785,ATL,PVD
01050725,2,449,ATL,ORF
01051734,7,1379,ATL,PHX
01051106,3,1859,ATL,SFO
01051400,37,1382,ATL,SLC
01051942,211,418,ATL,RIC
01051159,1,464,ATL,IAD
01052153,0,324,ATL,CVG
01050939,13,375,ATL,IND
01052039,657,310,ATL,ROA
01051416,39,760,ATL,SAT
01052200,29,279,ATL,SDF
01050825,-1,473,ATL,PBI
01051354,32,447,ATL,RSW
01052259,18,369,ATL,MSY
01051328,274,605,ATL,HOU
01050725,8,324,ATL,CVG
01051251,3,619,ATL,BUF
01051421,24,376,ATL,DAY
01051645,37,516,ATL,DTW
01050939,36,464,ATL,IAD
01051455,10,619,ATL,BUF
01051025,19,309,ATL,RDU
01051436,22,418,ATL,RIC
01050950,47,1518,ATL,LAS
01051059,5,234,ATL,JAX
01051500,0,421,ATL,STL
01051000,-3,822,ATL,BOS
01052201,132,266,ATL,GSO
01051918,74,279,ATL,SDF
01051932,60,236,ATL,PNS
01051653,25,505,ATL,FLL
01051855,91,1339,ATL,TUS
01052150,27,473,ATL,PBI
01051050,31,788,ATL,MSP
01050956,0,449,ATL,ORF
01051736,35,236,ATL,PNS
01052006,95,1651,ATL,ONT
01052040,24,605,ATL,HOU
01051735,1,1667,ATL,SNA
01052035,27,1691,ATL,LAX
01050950,107,234,ATL,JAX
01052032,30,661,ATL,OKC
01051827,0,375,ATL,IND
01051343,38,186,ATL,SAV
01051855,48,516,ATL,DTW
01051342,17,236,ATL,PNS
01050810,0,602,ATL,MCI
01052055,44,234,ATL,JAX
01051025,11,388,ATL,CMH
01051622,25,369,ATL,MSY
01051450,74,288,ATL,MEM
01051855,25,473,ATL,PBI
01052145,0,662,ATL,LGA
01051925,41,1667,ATL,SNA
01052140,185,516,ATL,DTW
01051458,49,369,ATL,MSY
01050852,5,309,ATL,RDU
01050905,1,457,ATL,PIT
01051900,77,457,ATL,PIT
01051432,-4,386,ATL,SRQ
01052145,271,117,ATL,BHM
01051750,66,369,ATL,MSY
01051552,6,418,ATL,RIC
01051859,22,706,ATL,AUS
01051646,0,208,ATL,ECP
01051856,19,388,ATL,CMH
01050935,10,1042,ATL,DEN
01051614,-4,1042,ATL,DEN
01051955,221,186,ATL,SAV
01051700,110,186,ATL,SAV
01051905,196,1382,ATL,SLC
01050726,-4,418,ATL,RIC
01052255,28,788,ATL,MSP
01052144,122,1379,ATL,PHX
01051100,-4,236,ATL,PNS
01050944,72,1859,ATL,SFO
01050830,1,561,ATL,EYW
01050920,5,475,ATL,DCA
01050940,61,1382,ATL,SLC
01050951,8,561,ATL,EYW
01051054,121,473,ATL,PBI
01051205,12,447,ATL,RSW
01051218,73,1042,ATL,DEN
01051700,18,351,ATL,MCO
01052205,80,393,ATL,LIT
01051719,44,131,ATL,HSV
01051855,2,513,ATL,MDW
01051544,44,447,ATL,RSW
01051915,78,288,ATL,MEM
01052201,366,602,ATL,MCI
01050725,70,457,ATL,PIT
01051210,82,1344,ATL,SJU
01051904,176,328,ATL,ILM
01051514,35,822,ATL,BOS
01051105,25,1518,ATL,LAS
01051057,14,186,ATL,BNA
01051955,60,393,ATL,LIT
01051740,77,660,ATL,JFK
01051132,0,421,ATL,STL
01051350,7,501,ATL,BWI
01052159,0,421,ATL,STL
01050850,15,482,ATL,CLE
01052140,39,197,ATL,CLT
01051738,110,602,ATL,MCI
01051105,4,447,ATL,RSW
01051939,209,1644,ATL,SAN
01052050,9,351,ATL,MCO
01050825,-2,353,ATL,TPA
01051036,49,482,ATL,CLE
01052159,0,131,ATL,HSV
01050737,127,579,ATL,PHL
01050645,0,662,ATL,LGA
01051330,0,599,ATL,IAH
01051914,-5,353,ATL,TPA
01050856,46,579,ATL,PHL
01051205,1,1382,ATL,SLC
01050810,2,605,ATL,HOU
01052025,228,516,ATL,DTW
01052039,61,741,ATL,ALB
01051016,28,376,ATL,DAY
01050800,-3,279,ATL,SDF
01051618,13,501,ATL,BWI
01051551,4,505,ATL,FLL
01051630,7,788,ATL,MSP
01051337,0,375,ATL,IND
01051350,110,117,ATL,BHM
01050805,6,1379,ATL,PHX
01050940,9,1691,ATL,LAX
01051121,58,579,ATL,PHL
01050600,2,662,ATL,LGA
01051231,0,309,ATL,RDU
01051011,7,421,ATL,STL
01052050,46,459,ATL,CAK
01050730,-1,353,ATL,TPA
01051834,3,1518,ATL,LAS
01051549,1,714,ATL,OMA
01050745,0,662,ATL,LGA
01051905,25,602,ATL,MCI
01051635,125,393,ATL,LIT
01052011,53,586,ATL,TUL
01051040,12,457,ATL,PIT
01050735,0,822,ATL,BOS
01050855,-3,351,ATL,MCO
01052145,21,1518,ATL,LAS
01051926,80,225,ATL,CHS
01051000,2,1140,ATL,EGE
01051205,0,375,ATL,IND
01051952,-3,1103,ATL,ABQ
01051445,-3,505,ATL,FLL
01050853,-3,505,ATL,FLL
01051830,-6,714,ATL,OMA
01052055,45,760,ATL,SAT
01052025,55,296,ATL,JAN
01050955,-1,1366,ATL,JAC
01051340,51,516,ATL,DTW
01050825,8,760,ATL,SAT
01051458,0,234,ATL,JAX
01051040,15,1691,ATL,LAX
01051101,7,1425,ATL,BZN
01052040,19,505,ATL,FLL
01051515,140,579,ATL,PHL
01051507,9,309,ATL,RDU
01051728,191,527,ATL,ORD
01051945,110,351,ATL,MCO
01051025,-3,131,ATL,HSV
01051353,0,527,ATL,ORD
01051815,80,501,ATL,BWI
01051944,50,1839,ATL,SJC
01050845,-2,662,ATL,LGA
01051359,12,747,ATL,BDL
01050820,-1,1644,ATL,SAN
01050944,17,747,ATL,BDL
01051959,29,1518,ATL,LAS
01052259,0,186,ATL,BNA
01050950,7,636,ATL,DFW
01052149,173,636,ATL,DFW
01051526,268,747,ATL,BDL
01051345,43,505,ATL,FLL
01051410,2,482,ATL,CLE
01050815,-5,393,ATL,LIT
01052154,543,388,ATL,CMH
01051920,179,475,ATL,DCA
01052145,105,660,ATL,JFK
01051230,0,1691,ATL,LAX
01052058,44,384,ATL,MLB
01050944,-1,1667,ATL,SNA
01051250,102,579,ATL,PHL
01052039,29,560,ATL,FNT
01051106,21,1379,ATL,PHX
01051633,40,309,ATL,RDU
01050945,155,662,ATL,LGA
01051333,112,661,ATL,OKC
01051751,69,234,ATL,JAX
01051205,-4,760,ATL,SAT
01052040,77,353,ATL,TPA
01051944,9,464,ATL,IAD
01050810,-2,661,ATL,OKC
01051112,19,309,ATL,RDU
01051614,83,636,ATL,DFW
01052154,12,527,ATL,ORD
01050811,3,1042,ATL,DEN
01051340,6,1042,ATL,DEN
01051500,35,501,ATL,BWI
01051245,34,505,ATL,FLL
01051045,-2,505,ATL,FLL
01051915,102,599,ATL,IAH
01051725,0,421,ATL,STL
01052145,48,1382,ATL,SLC
01052141,176,706,ATL,AUS
01051720,40,475,ATL,DCA
01051452,66,690,ATL,SYR
01051629,1,296,ATL,JAN
01051906,61,186,ATL,BNA
01051950,45,517,ATL,MIA
01051214,-4,473,ATL,PBI
01051345,58,1691,ATL,LAX
01050915,82,384,ATL,MLB
01051002,1,706,ATL,AUS
01051455,25,517,ATL,MIA
01051350,13,393,ATL,LIT
01051335,25,369,ATL,MSY
01050825,0,706,ATL,AUS
01051518,30,760,ATL,SAT
01051740,8,517,ATL,MIA
01051618,26,581,ATL,MKE
01051045,114,662,ATL,LGA
01051820,1,475,ATL,DCA
01050955,47,353,ATL,TPA
01051015,120,579,ATL,PHL
01052201,0,375,ATL,IND
01051100,1,822,ATL,BOS
01051346,-4,636,ATL,DFW
01052006,90,636,ATL,DFW
01051537,38,449,ATL,ORF
01052006,0,1379,ATL,PHX
01051055,-3,1042,ATL,DEN
01051807,66,264,ATL,LEX
01052145,5,501,ATL,BWI
01050725,-4,501,ATL,BWI
01051529,35,602,ATL,MCI
01051620,49,475,ATL,DCA
01051216,30,527,ATL,ORD
01051230,0,648,ATL,EWR
01052155,23,517,ATL,MIA
01051344,64,517,ATL,MIA
01050645,-2,505,ATL,FLL
01051720,82,324,ATL,CVG
01051350,110,513,ATL,MDW
01051611,19,1644,ATL,SAN
01050838,-1,369,ATL,MSY
01050810,4,619,ATL,BUF
01050815,24,1859,ATL,SFO
01052142,59,418,ATL,RIC
01051455,80,351,ATL,MCO
01051510,63,186,ATL,SAV
01051145,217,662,ATL,LGA
01051130,19,393,ATL,LIT
01052045,8,217,ATL,VPS
01051000,-5,324,ATL,CVG
01050725,0,527,ATL,ORD
01050732,-4,747,ATL,BDL
01051914,31,501,ATL,BWI
01050840,6,501,ATL,BWI
01050945,-2,505,ATL,FLL
01051052,48,513,ATL,MDW
01050852,136,459,ATL,CAK
01051510,112,741,ATL,ALB
01052040,31,788,ATL,MSP
01051455,38,581,ATL,MKE
01051345,169,648,ATL,EWR
01051345,44,1379,ATL,PHX
01051920,33,197,ATL,CLT
01051625,6,1691,ATL,LAX
01051624,64,279,ATL,SDF
